id,age,job,marital,education,housing,loan_alive
104338,60,retired,married,secondary,yes,no
111672,39,housemaid,married,primary,no,no
111671,54,blue-collar,married,primary,no,no
106819,31,services,married,secondary,yes,no
102788,50,admin.,married,secondary,yes,no
103855,28,technician,married,secondary,no,no
129780,43,admin.,married,primary,yes,yes
129779,41,blue-collar,married,primary,yes,no
115470,36,services,married,secondary,yes,yes
115469,45,blue-collar,married,primary,no,yes
104606,33,blue-collar,married,primary,yes,no
122272,32,management,single,tertiary,no,yes
133721,45,unknown,divorced,unknown,no,no
143582,59,management,married,tertiary,yes,no
133739,34,management,married,tertiary,yes,no
105499,34,blue-collar,single,secondary,yes,no
100754,55,unemployed,married,tertiary,no,no
100753,36,management,married,tertiary,yes,no
104321,57,blue-collar,married,secondary,yes,no
129060,41,admin.,married,tertiary,yes,no
129059,32,services,married,secondary,yes,no
133462,32,technician,single,tertiary,no,no
118619,32,self-employed,divorced,tertiary,yes,yes
138462,50,admin.,single,primary,yes,no
103093,55,blue-collar,married,primary,yes,no
103094,45,entrepreneur,married,secondary,yes,no
127349,33,technician,single,tertiary,yes,no
125392,46,management,single,secondary,no,no
137992,43,blue-collar,married,primary,yes,yes
137991,30,blue-collar,married,secondary,yes,no
135700,34,management,single,tertiary,yes,no
111413,56,technician,married,tertiary,no,no
105564,28,blue-collar,single,secondary,yes,no
124964,52,self-employed,divorced,tertiary,yes,no
126435,46,technician,married,tertiary,no,no
122102,58,retired,married,primary,no,no
122101,53,blue-collar,married,secondary,no,no
129125,33,technician,single,secondary,yes,no
113729,52,entrepreneur,married,primary,no,yes
113730,42,self-employed,married,secondary,no,no
116342,30,blue-collar,single,secondary,yes,yes
126658,39,management,divorced,tertiary,yes,no
113739,35,admin.,married,secondary,yes,no
113740,31,blue-collar,married,secondary,yes,no
101104,52,technician,married,unknown,yes,no
112160,38,services,divorced,unknown,no,no
126541,51,blue-collar,married,secondary,no,yes
126542,37,entrepreneur,married,secondary,no,no
110787,43,housemaid,single,primary,no,no
116055,30,services,single,secondary,yes,no
129581,36,blue-collar,married,secondary,no,yes
129582,34,blue-collar,married,secondary,no,yes
122364,34,technician,married,tertiary,no,no
122363,46,blue-collar,married,primary,no,no
138975,32,services,married,secondary,yes,yes
112012,36,blue-collar,married,secondary,yes,yes
112011,35,services,married,secondary,no,no
132971,39,services,married,secondary,yes,no
128817,33,entrepreneur,single,tertiary,yes,yes
136759,28,housemaid,single,secondary,yes,no
127560,52,blue-collar,married,secondary,no,no
127559,37,technician,married,secondary,yes,no
109974,39,housemaid,divorced,secondary,no,no
130851,32,blue-collar,married,primary,yes,no
143224,68,retired,married,primary,no,no
104384,28,student,single,secondary,yes,no
111129,36,blue-collar,married,primary,no,no
111130,27,entrepreneur,married,secondary,yes,no
113796,36,entrepreneur,married,primary,no,no
140524,38,student,married,unknown,no,no
109823,36,management,married,primary,no,no
142728,92,retired,married,unknown,no,no
142563,70,retired,divorced,primary,no,no
121818,50,blue-collar,married,unknown,no,no
121817,52,blue-collar,married,secondary,no,no
120329,51,technician,single,secondary,yes,no
111638,46,entrepreneur,married,tertiary,no,no
111637,49,management,divorced,tertiary,no,no
120164,39,technician,married,tertiary,no,yes
117047,36,management,married,tertiary,yes,yes
137654,38,services,divorced,secondary,yes,no
124213,56,management,married,tertiary,yes,no
125485,47,entrepreneur,divorced,secondary,yes,yes
124214,55,management,married,tertiary,yes,no
133528,53,retired,married,secondary,yes,no
141149,34,management,single,tertiary,no,no
115868,41,blue-collar,married,secondary,yes,yes
139711,21,blue-collar,single,secondary,no,no
129619,28,student,single,tertiary,no,no
128500,47,management,married,tertiary,no,yes
117958,45,technician,divorced,secondary,yes,no
134851,36,admin.,single,secondary,yes,no
140893,34,technician,married,secondary,yes,no
123161,37,management,single,tertiary,no,no
112761,48,management,married,tertiary,yes,no
112762,30,services,married,secondary,yes,yes
112564,52,blue-collar,married,secondary,yes,no
112563,61,retired,married,secondary,no,yes
141828,59,unemployed,divorced,secondary,no,no
137269,45,blue-collar,married,secondary,yes,no
129208,33,management,single,tertiary,no,no
108954,36,blue-collar,divorced,secondary,yes,no
138380,29,services,married,secondary,yes,no
141445,35,management,single,tertiary,no,no
145149,22,student,single,secondary,no,no
114058,33,admin.,single,secondary,no,no
142599,27,management,single,secondary,no,no
137340,35,blue-collar,single,secondary,yes,no
119890,55,self-employed,married,primary,no,no
130556,43,admin.,single,secondary,no,yes
115664,35,self-employed,single,tertiary,yes,no
126552,32,technician,single,secondary,no,no
128125,49,management,divorced,tertiary,yes,no
141318,43,technician,divorced,secondary,no,no
113973,42,blue-collar,married,primary,yes,yes
113974,41,blue-collar,married,primary,no,no
119996,32,admin.,single,tertiary,no,no
133300,38,services,married,secondary,yes,no
113850,38,management,divorced,tertiary,yes,no
111687,57,entrepreneur,married,tertiary,yes,yes
143346,29,self-employed,single,tertiary,no,no
114848,38,services,married,secondary,yes,yes
111928,47,technician,married,secondary,no,no
111927,40,services,married,primary,no,no
110251,48,blue-collar,married,primary,no,no
110252,60,management,married,tertiary,no,no
118429,49,technician,married,secondary,no,no
118430,43,blue-collar,married,primary,yes,no
101791,30,blue-collar,single,primary,yes,no
100058,47,blue-collar,married,unknown,yes,no
122492,30,technician,married,secondary,yes,no
122491,30,management,married,tertiary,no,no
109664,39,self-employed,married,tertiary,no,no
109663,37,blue-collar,married,secondary,yes,no
101846,39,services,married,unknown,yes,no
122618,41,management,divorced,tertiary,yes,no
125419,51,entrepreneur,married,primary,no,no
125420,36,housemaid,married,secondary,yes,no
102679,44,management,single,tertiary,yes,no
109546,31,management,single,tertiary,yes,no
131723,42,technician,divorced,primary,yes,no
141967,37,admin.,single,secondary,no,no
101737,37,blue-collar,divorced,secondary,yes,no
114479,31,admin.,married,secondary,no,no
144690,48,management,married,tertiary,yes,no
144689,83,housemaid,married,primary,no,no
132390,37,admin.,single,secondary,yes,no
142018,30,management,single,tertiary,no,no
112396,51,services,married,secondary,no,yes
118936,52,blue-collar,married,primary,no,no
118935,37,management,married,tertiary,no,no
118110,31,entrepreneur,married,secondary,yes,no
138831,35,management,single,tertiary,yes,no
138396,27,services,married,secondary,yes,no
132122,39,admin.,single,secondary,yes,no
101612,49,blue-collar,married,primary,yes,no
125078,32,services,single,secondary,yes,yes
118498,33,blue-collar,single,secondary,yes,no
142607,29,services,single,secondary,no,no
128420,52,unknown,married,tertiary,no,no
105569,27,admin.,single,secondary,yes,no
132771,29,technician,married,secondary,yes,no
132772,39,management,married,secondary,yes,no
114017,39,housemaid,married,primary,no,no
114018,29,admin.,married,secondary,no,yes
100920,37,unemployed,divorced,secondary,yes,no
119010,42,technician,married,secondary,no,no
119009,48,technician,married,secondary,no,no
113615,59,entrepreneur,divorced,tertiary,no,yes
141878,26,management,single,tertiary,no,no
134217,36,technician,married,tertiary,yes,yes
108540,39,self-employed,single,tertiary,yes,no
119606,50,housemaid,married,primary,no,no
119605,36,management,married,tertiary,no,no
104394,55,technician,divorced,secondary,yes,no
128154,36,technician,married,tertiary,yes,yes
141903,72,retired,married,primary,no,no
141904,77,retired,married,unknown,no,no
137118,33,technician,married,secondary,yes,no
104140,53,services,married,secondary,yes,no
114407,42,services,married,secondary,yes,no
110244,45,services,married,secondary,no,no
110243,44,blue-collar,married,primary,yes,no
103485,48,entrepreneur,married,tertiary,yes,no
103486,31,blue-collar,married,primary,yes,no
110884,43,entrepreneur,divorced,tertiary,no,no
118071,40,entrepreneur,married,secondary,yes,no
117855,44,management,married,tertiary,yes,no
117856,30,services,married,primary,yes,no
136343,46,blue-collar,married,secondary,yes,no
136344,48,blue-collar,married,secondary,yes,no
120454,58,retired,married,secondary,no,no
120453,59,retired,married,primary,no,no
113855,51,admin.,divorced,secondary,no,yes
102449,52,services,married,secondary,yes,no
102450,49,retired,married,primary,yes,no
125614,39,admin.,married,secondary,no,no
142689,30,management,single,tertiary,no,no
104767,32,blue-collar,married,secondary,yes,no
140895,43,management,single,tertiary,yes,no
106170,40,blue-collar,married,primary,yes,no
119114,48,services,married,secondary,no,no
143833,83,retired,divorced,primary,no,no
144185,36,blue-collar,single,tertiary,no,no
127890,42,housemaid,single,secondary,no,no
139300,31,unemployed,single,secondary,yes,no
119456,49,admin.,married,secondary,no,no
104800,33,services,married,secondary,yes,yes
104799,58,technician,married,secondary,yes,no
140036,25,management,single,tertiary,no,no
132164,58,retired,divorced,primary,no,yes
104179,26,blue-collar,single,secondary,no,no
137295,34,self-employed,single,tertiary,yes,no
120197,43,technician,divorced,secondary,no,no
132362,53,services,married,secondary,yes,yes
132361,56,admin.,married,secondary,yes,yes
125619,46,blue-collar,married,secondary,yes,yes
101212,48,blue-collar,divorced,primary,yes,no
127473,45,services,divorced,secondary,yes,yes
142256,39,student,single,unknown,no,no
107653,57,retired,single,tertiary,yes,yes
137377,36,management,single,tertiary,yes,no
137203,26,blue-collar,single,secondary,yes,no
107235,51,blue-collar,divorced,unknown,yes,no
103692,53,management,single,secondary,yes,no
125704,38,services,married,secondary,no,no
125703,46,blue-collar,married,secondary,yes,no
102868,53,blue-collar,married,secondary,yes,no
102867,41,blue-collar,married,secondary,yes,no
106392,25,blue-collar,married,secondary,yes,no
109802,38,blue-collar,married,secondary,yes,no
109801,47,management,married,unknown,no,no
132750,38,technician,single,tertiary,yes,no
134356,51,technician,single,tertiary,no,no
119874,38,management,married,tertiary,no,no
119873,39,management,married,tertiary,no,no
107442,47,blue-collar,married,secondary,yes,no
135873,39,technician,single,secondary,yes,no
102399,33,blue-collar,married,primary,yes,no
144354,36,admin.,single,tertiary,no,no
116150,38,admin.,single,secondary,no,no
134502,31,technician,single,secondary,yes,no
120014,52,unemployed,married,secondary,no,no
108027,36,self-employed,single,tertiary,no,no
102820,40,management,married,tertiary,yes,no
109869,47,blue-collar,married,secondary,no,no
133770,45,unemployed,married,secondary,no,no
133769,45,management,married,tertiary,no,no
117460,41,housemaid,married,secondary,no,yes
117459,48,blue-collar,married,secondary,yes,no
143174,65,unemployed,married,secondary,no,no
144266,36,management,married,tertiary,no,no
132770,39,blue-collar,married,primary,yes,no
132769,30,blue-collar,married,secondary,yes,no
129487,35,unemployed,single,primary,no,no
112897,25,services,single,secondary,no,yes
132795,32,technician,single,secondary,yes,no
131855,37,services,single,secondary,yes,no
115304,34,management,married,tertiary,yes,no
116977,30,blue-collar,divorced,primary,no,yes
115303,32,admin.,married,secondary,yes,no
108671,29,admin.,single,unknown,yes,no
123485,51,technician,divorced,tertiary,no,no
115202,30,blue-collar,married,primary,yes,no
133007,35,services,married,unknown,yes,no
134427,32,student,single,tertiary,yes,no
128460,30,admin.,single,secondary,yes,no
143397,46,management,married,unknown,no,no
108617,30,blue-collar,married,secondary,no,no
111493,59,entrepreneur,married,primary,no,no
111494,50,blue-collar,married,unknown,yes,no
141173,29,management,single,tertiary,no,no
143010,75,retired,married,secondary,no,no
100271,42,management,single,tertiary,yes,yes
140140,25,self-employed,single,tertiary,yes,no
141464,24,admin.,single,tertiary,yes,no
102575,41,technician,single,unknown,yes,no
135815,47,blue-collar,divorced,primary,yes,yes
141041,59,unemployed,divorced,secondary,no,no
100622,33,technician,divorced,secondary,yes,yes
114220,29,admin.,married,secondary,yes,yes
116103,32,entrepreneur,married,tertiary,yes,no
142161,78,retired,divorced,primary,no,no
139863,34,self-employed,single,tertiary,no,no
100864,40,management,single,tertiary,yes,no
100209,39,services,single,unknown,yes,no
144080,30,technician,single,tertiary,yes,no
114154,29,management,single,tertiary,yes,no
130889,27,admin.,single,secondary,yes,no
117846,56,unknown,married,unknown,no,no
117845,43,unemployed,married,secondary,no,no
113913,30,entrepreneur,married,secondary,no,yes
102053,47,admin.,single,secondary,no,no
119562,56,management,married,tertiary,no,no
123998,60,technician,single,secondary,no,no
103549,42,technician,single,secondary,yes,no
116467,41,management,divorced,tertiary,no,yes
132556,36,blue-collar,single,primary,yes,no
106126,34,services,single,secondary,yes,no
121787,32,management,married,tertiary,no,no
103137,42,blue-collar,married,primary,yes,no
103138,41,admin.,married,secondary,yes,no
124250,49,services,married,secondary,no,no
124249,53,technician,married,secondary,no,no
140402,72,self-employed,married,tertiary,no,no
140401,61,retired,married,secondary,no,no
114498,30,entrepreneur,single,secondary,no,no
103791,30,technician,single,secondary,yes,no
129057,28,student,single,secondary,no,no
118377,48,management,married,unknown,no,no
114733,58,retired,married,tertiary,no,yes
